date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
2/12/2018,130,127.6755,131.32,9874716,130.27,JNJ,2/12/2018,26.13908873,7.673860911,66.18705036,417,26.13908873,8.887620346
2/13/2018,129.21,128.7,130.6,6329022,129.96,JNJ,2/13/2018,21.57676349,7.676348548,70.74688797,482,24.92284167,7.676348548
2/14/2018,129.44,128.39,130.015,6237364,129.67,JNJ,2/14/2018,26.74418605,6.395348837,66.86046512,516,26.74418605,6.935693512
2/15/2018,130.1,129.4,131.28,5591782,131.23,JNJ,2/15/2018,21.95945946,8.445945946,69.59459459,592,24.15324426,8.445945946
2/16/2018,130.96,130.84,134.45,7917284,133.15,JNJ,2/16/2018,19.45392491,6.825938567,73.72013652,586,25.77325163,6.825938567
2/20/2018,132.87,130.66,133.45,6508157,130.87,JNJ,2/20/2018,15.19861831,3.626943005,81.17443869,579,28.97224721,3.626943005
2/21/2018,130.8,129.86,132.4348,6254076,129.91,JNJ,2/21/2018,18.27411168,4.737732657,76.98815567,591,27.86145755,4.737732657
2/22/2018,130.1,129.48,131.02,5719462,129.91,JNJ,2/22/2018,20.75134168,3.756708408,75.49194991,559,28.8424818,3.756708408
2/23/2018,130.09,130.02,132.08,4995038,132.02,JNJ,2/23/2018,18.08695652,5.217391304,76.69565217,575,27.3817989,5.217391304
2/26/2018,131.71,131,133.4055,6648513,132.07,JNJ,2/26/2018,15.75931232,4.011461318,80.22922636,698,28.58772888,4.011461318
2/27/2018,132.21,131.6,133.09,7072577,131.67,JNJ,2/27/2018,16.62337662,5.324675325,78.05194805,770,27.27451487,5.324675325
2/28/2018,131.95,129.87,132.33,7898371,129.88,JNJ,2/28/2018,19.95863495,8.583247156,71.45811789,967,24.01594304,8.583247156
3/1/2018,129.11,126.52,130.12,9424007,127.28,JNJ,3/1/2018,19.38895417,7.755581669,72.85546416,851,24.84360853,7.755581669
3/2/2018,126.91,126.91,129.11,6910426,128.82,JNJ,3/2/2018,20.83981337,4.976671851,74.18351477,643,27.62251835,4.976671851
3/5/2018,128.63,128.18,130.3,5799799,129.79,JNJ,3/5/2018,20.30264817,13.49306431,66.20428752,793,20.30264817,14.68958659
3/6/2018,130,127.92,130.2,5543015,128.22,JNJ,3/6/2018,18.98907104,8.879781421,72.13114754,732,23.71940879,8.879781421
3/7/2018,127.48,127.27,129.33,6391661,129.04,JNJ,3/7/2018,19.32907348,7.348242812,73.32268371,626,25.2509474,7.348242812
3/8/2018,129.33,129.33,132.3,6293127,132.06,JNJ,3/8/2018,22.77992278,6.563706564,70.65637066,518,26.03548364,6.563706564
3/8/2018,131.53,131.53,132.7,6923216,132.52,JNJ,3/9/2018,22.77992278,6.563706564,70.65637066,518,26.03548364,6.563706564
