date,open,low,high,volume,close,Name 
8/26/2014,191.02,191.02,193.53,3160900,192.99,IBM
8/27/2014,193.03,191.56,194.133,2190200,192.25,IBM
8/28/2014,191.47,190.66,192.2986,1503600,192,IBM
8/29/2014,192.28,191.14,192.75,2909400,192.3,IBM
9/2/2014,192.68,190.93,192.97,2679700,191.56,IBM
9/3/2014,192.39,191.86,192.95,1822800,191.95,IBM
9/4/2014,191.69,190.06,192.69,2865000,190.68,IBM
9/5/2014,190.53,190.09,191.75,2260200,191.2,IBM
9/8/2014,190.75,189.51,191.2,2524200,190.14,IBM
9/9/2014,190.34,189.78,190.74,2390400,189.99,IBM
9/10/2014,190.12,190.1,192.15,2764000,191.54,IBM
9/11/2014,191.08,190.12,192.78,2298500,191.72,IBM
9/12/2014,191.47,190.57,191.6,2901000,191.28,IBM
9/15/2014,191.42,190.58,192.49,2456400,191.81,IBM
9/16/2014,191.25,190.82,193.57,2561500,192.96,IBM
9/17/2014,193.22,192.3,193.64,3210800,192.8,IBM
9/18/2014,192.79,192.71,194.13,2963300,193.75,IBM
9/19/2014,194.54,193.19,195,8852000,194,IBM
9/22/2014,193.72,192.63,194.14,3266955,193.11,IBM
9/23/2014,192.75,191.52,193.07,3257449,191.62,IBM
9/24/2014,191,189.88,192.45,3076722,192.31,IBM
9/25/2014,192.05,188.97,192.5,4114751,189.01,IBM
9/26/2014,188.93,188.61,190.33,2494024,190.06,IBM
9/29/2014,188.51,188.12,189.96,2344723,189.64,IBM
9/30/2014,189.64,189.15,190.85,2929335,189.83,IBM
10/1/2014,189.91,186.79,190.4,3723166,187.17,IBM
10/2/2014,187.66,186.24,187.78,2283619,186.91,IBM
10/3/2014,188.11,187.56,189.37,3071521,188.67,IBM
10/6/2014,189.69,188.71,190.89,2100191,189.04,IBM
10/7/2014,187.77,185.54,188.12,2994065,185.71,IBM
10/8/2014,185.97,185.61,189.6,2985329,189.36,IBM
10/9/2014,189.12,186.09,189.5,2625509,186.42,IBM
10/10/2014,185.86,185.1,187.74,5090177,185.93,IBM
10/13/2014,185.49,183.42,186.65,3599924,183.52,IBM
10/14/2014,184.89,183.59,185.72,3924974,183.8,IBM
10/15/2014,182.46,178.7488,183.79,6897656,181.75,IBM
10/16/2014,179.8,178.69,181.48,5578572,179.84,IBM
10/17/2014,181.24,180.22,182.84,4354442,182.05,IBM
10/20/2014,166.845,166.69,170.331,23408902,169.1,IBM
10/21/2014,166.4,161.68,166.68,20952120,163.23,IBM
10/22/2014,162.41,161.1,165.41,11088493,161.79,IBM
10/23/2014,162.12,161.54,162.83,7599510,162.18,IBM
10/24/2014,162.08,161.45,162.44,6652321,162.08,IBM
10/27/2014,162,161.81,162.91,4989213,161.87,IBM
10/28/2014,162,161.8,163.6,7896863,163.6,IBM
10/29/2014,164.33,162.76,164.615,4741689,163.46,IBM
10/30/2014,163.5,163.02,164.62,3895979,164.35,IBM
10/31/2014,165.48,163.6165,165.59,5818375,164.4,IBM
11/3/2014,164.25,163.375,164.54,4691074,164.36,IBM
11/4/2014,164.34,162.24,164.36,4246854,162.65,IBM
11/5/2014,163.13,161.56,163.54,4103003,161.82,IBM
11/6/2014,161.28,160.05,161.53,4067587,161.46,IBM
11/7/2014,161.42,160.85,162.2069,3494803,162.07,IBM
11/10/2014,161.9,161.61,164.47,4958236,163.49,IBM
11/11/2014,163.7,162.6,163.9,3535694,163.3,IBM
11/12/2014,162.28,161.76,163,3377798,161.92,IBM
11/13/2014,162,161.8,162.8,3239726,162.79,IBM
11/14/2014,162.1,161.69,164.49,4976697,164.16,IBM
11/17/2014,164.16,163.72,164.97,4798933,164.16,IBM
11/18/2014,164.73,161.89,164.75,5412495,161.89,IBM
11/19/2014,162.05,160.96,162.1,3802175,161.43,IBM
11/20/2014,160.95,159.8,161.5,4182746,160.64,IBM
11/21/2014,161.83,160.75,161.95,4076868,160.92,IBM
11/24/2014,161.54,161.06,163.86,6618779,162.15,IBM
11/25/2014,162.65,161.56,163.5,4062378,161.76,IBM
11/26/2014,161.93,161.01,162.1,3967223,161.95,IBM
11/28/2014,162.75,161.44,163.37,2405512,162.17,IBM
12/1/2014,161.64,161.35,163.315,4168384,161.54,IBM
12/2/2014,162.47,161.64,162.73,3465747,162.67,IBM
12/3/2014,162.47,162,164.52,6434994,164.52,IBM
12/4/2014,164.01,163.01,164.5,3862816,164.05,IBM
12/5/2014,163.61,162.91,164.5,3013500,163.27,IBM
12/8/2014,163.29,161.54,163.29,2851383,161.86,IBM
12/9/2014,160.84,160.8,163.02,3865785,162.99,IBM
12/10/2014,163.01,160.03,163.33,4081714,160.51,IBM
12/11/2014,160.82,160.52,162.93,3987625,161.07,IBM
12/12/2014,160.25,155.33,160.5,8611249,155.38,IBM
12/15/2014,155.93,152.84,156.739,6500311,153.06,IBM
12/16/2014,152.03,150.5,154.89,6782173,151.41,IBM
