date,open,low,high,volume,close,Name
2/12/2015,76.4,75.85,76.94,3751003,76.87,TGT
2/13/2015,76.49,75.69,76.7,2381095,76.12,TGT
2/17/2015,75.8,74.94,76.8,4037184,76.64,TGT
2/18/2015,76.75,76.43,77.39,4545002,77.35,TGT
2/19/2015,77.23,76.27,77.26,5612756,76.68,TGT
2/20/2015,76.55,76,76.87,4477376,76.87,TGT
2/23/2015,76.87,76.29,77.25,4264374,76.69,TGT
2/24/2015,76.83,76.07,77.01,4809997,76.95,TGT
2/25/2015,78.08,75.97,78.4,9410336,77.15,TGT
2/26/2015,77.14,76.27,77.4,5282818,76.9,TGT
2/27/2015,77.03,76.71,77.3,4740303,76.83,TGT
3/2/2015,76.84,76.73,78.16,6116343,77.68,TGT
3/3/2015,77.28,75.08,78.14,12905547,78,TGT
3/4/2015,77.94,77.59,79,8019318,77.72,TGT
3/5/2015,77.79,77.79,78.24,6622306,78.2,TGT
3/6/2015,77.82,76.85,77.82,3927940,77.21,TGT
3/9/2015,77.11,76.95,78.66,4418040,78.57,TGT
3/10/2015,78.27,77.42,78.3499,4806970,77.67,TGT
3/11/2015,78.37,77.22,78.46,3829945,77.78,TGT
3/12/2015,78.1,78,79.455,4190944,79.3,TGT
3/13/2015,79.29,78.64,79.7,5401462,79.18,TGT
3/16/2015,79.66,79.615,80.81,4451382,80.49,TGT
3/17/2015,80.47,80.2,81.35,5042217,81.03,TGT
3/18/2015,80.97,79.915,81.38,4906173,81.06,TGT
3/19/2015,80.46,80.37,80.805,3991721,80.6,TGT
3/20/2015,80.79,80.6,81.84,5534898,81.31,TGT
3/23/2015,81.43,81.2,82.24,3372536,81.23,TGT
3/24/2015,81.1,80.91,82.19,5685921,82,TGT
3/25/2015,82.08,81.35,82.1,5617086,81.62,TGT
3/26/2015,81.36,80.32,81.36,4795019,80.44,TGT
3/27/2015,80.39,80.33,81.86,3753100,81.56,TGT
3/30/2015,81.91,81.91,82.75,3854686,82.14,TGT
3/31/2015,82.22,82,82.805,5367521,82.07,TGT
4/1/2015,81.83,81.26,82.23,4961662,82.09,TGT
4/2/2015,82.01,81.6,82.83,3002021,82.67,TGT
4/6/2015,82.87,82.41,83.62,3826011,83.34,TGT
4/7/2015,83.25,82.54,83.68,3021321,82.61,TGT
4/8/2015,82.78,82.73,83.62,3272183,83.14,TGT
4/9/2015,83,82.68,83.61,3369884,83.29,TGT
4/10/2015,83.33,82.96,83.74,2811647,83.57,TGT
4/13/2015,83.46,82.91,83.98,2429690,82.96,TGT
4/14/2015,82.79,82.2928,83.39,2861107,83.06,TGT
4/15/2015,83.33,81.88,83.82,3841674,81.96,TGT
4/16/2015,81.93,81.53,82.29,4219710,81.92,TGT
4/17/2015,81.41,79.91,81.49,6089833,80.02,TGT
4/20/2015,80.91,80.39,81.28,3898117,80.93,TGT
4/21/2015,81.57,81.07,81.78,2929468,81.25,TGT
4/22/2015,81.33,81.01,81.68,4212962,81.34,TGT
