date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
1/16/2018,90.1,88.0104,90.79,35945428,88.35,MSFT,1/16/2018,38.97707231,9.347442681,51.67548501,567,43.43997055,9.347442681
1/17/2018,89.08,88.75,90.28,24659472,90.14,MSFT,1/17/2018,40.25157233,10.18867925,49.55974843,795,42.59873399,10.18867925
1/18/2018,89.8,89.66,90.67,22931303,90.1,MSFT,1/18/2018,37.70287141,12.35955056,49.93757803,801,40.42786267,12.35955056
1/19/2018,90.14,89.66,90.61,34896964,90,MSFT,1/19/2018,43.35766423,14.01459854,42.62773723,685,43.35766423,18.59944808
1/22/2018,90,89.74,91.62,23190700,91.61,MSFT,1/22/2018,36.54524089,11.04582844,52.40893067,851,41.74158479,11.04582844
1/23/2018,91.9,91.54,92.3,22283365,91.9,MSFT,1/23/2018,37.27678571,11.04910714,51.67410714,896,41.73830608,11.04910714
1/24/2018,92.55,91.58,93.43,32107765,91.82,MSFT,1/24/2018,40.9703504,10.51212938,48.51752022,742,42.27528385,10.51212938
1/25/2018,92.465,91.93,93.24,23983094,92.33,MSFT,1/25/2018,42.92565947,10.3117506,46.76258993,834,42.92565947,10.76174744
1/26/2018,93.12,92.58,94.06,26348999,94.06,MSFT,1/26/2018,42.49667995,12.08499336,45.41832669,753,42.49667995,13.87925344
1/29/2018,95.14,93.72,95.45,30409620,93.92,MSFT,1/29/2018,37.00787402,12.99212598,50,1016,39.79528725,12.99212598
1/30/2018,93.3,92.1,93.66,34153798,92.74,MSFT,1/30/2018,36.55244029,12.04569055,51.40186916,963,40.74172268,12.04569055
1/31/2018,93.75,93.51,95.4,44284284,95.01,MSFT,1/31/2018,40.2241594,10.64757161,49.12826899,1606,42.13984162,10.64757161
2/1/2018,94.79,93.5813,96.07,46645657,94.26,MSFT,2/1/2018,36.23082542,13.87874361,49.89043097,1369,38.90866962,13.87874361
2/2/2018,93.64,91.5,93.97,47076959,91.78,MSFT,2/2/2018,38.88242142,13.50407451,47.61350407,859,39.28333872,13.50407451
2/5/2018,90.56,88.08,93.24,42253469,89.05,MSFT,2/5/2018,37.92667509,14.91782554,47.15549937,791,37.92667509,14.97491294
2/6/2018,86.89,85.25,91.475,66157030,91.33,MSFT,2/6/2018,34.97706422,11.69724771,53.32568807,872,41.09016552,11.69724771
2/7/2018,90.49,89.2,91.77,40340551,89.61,MSFT,2/7/2018,38.83277217,10.88664422,50.28058361,891,41.90076901,10.88664422
2/8/2018,89.71,84.76,89.875,47485202,84.89,MSFT,2/8/2018,34.7553325,12.92346299,52.32120452,797,39.86395025,12.92346299
2/9/2018,86.3,83.83,88.93,57408480,88.1,MSFT,2/9/2018,37.11180124,13.50931677,49.37888199,644,39.27809646,13.50931677
2/12/2018,88.735,87.9295,89.78,35501368,89.13,MSFT,2/12/2018,35.5006502,11.96358908,52.53576073,769,40.82382416,11.96358908
2/13/2018,88.93,87.8,90,26200053,89.83,MSFT,2/13/2018,35.33083645,8.489388265,56.17977528,801,44.29802496,8.489388265
2/14/2018,88.51,88.41,90.99,34314101,90.81,MSFT,2/14/2018,37.06896552,12.06896552,50.86206897,812,40.71844772,12.06896552
2/15/2018,91.21,90.62,92.72,27407914,92.66,MSFT,2/15/2018,45.83333333,11.52777778,42.63888889,720,45.83333333,16.10147566
2/16/2018,92.45,91.8,93.5,30188535,92,MSFT,2/16/2018,40.5362776,12.30283912,47.16088328,634,40.5362776,12.35454261
2/20/2018,91.475,91.01,93.06,30107057,92.72,MSFT,2/20/2018,39.40809969,11.52647975,49.06542056,642,41.26093348,11.52647975
2/21/2018,92.98,91.49,93.3595,26081953,91.49,MSFT,2/21/2018,35.05154639,10.43814433,54.51030928,776,42.3492689,10.43814433
2/22/2018,92.05,91.36,92.73,22723756,91.74,MSFT,2/22/2018,44.40052701,9.222661397,46.37681159,759,44.40052701,10.05843658
2/23/2018,92.75,92.36,94.07,25779955,94.06,MSFT,2/23/2018,40.15748031,8.398950131,51.44356955,762,44.38846309,8.398950131
2/26/2018,94.4,94.25,95.45,29760276,95.42,MSFT,2/26/2018,36.70886076,11.01265823,52.27848101,790,41.774755,11.01265823
2/27/2018,95.74,94.2,95.84,25540755,94.2,MSFT,2/27/2018,32.7607362,12.14723926,55.09202454,815,40.64017397,12.14723926
2/28/2018,94.84,93.63,95.705,29314525,93.77,MSFT,2/28/2018,47.98962387,8.560311284,43.45006485,771,47.98962387,12.3228332
3/1/2018,93.99,91.84,94.57,37135561,92.85,MSFT,3/1/2018,44.36619718,8.098591549,47.53521127,568,44.68882168,8.098591549
3/2/2018,91.58,90.86,93.15,32830389,93.05,MSFT,3/2/2018,44.95575221,11.32743363,43.71681416,565,44.95575221,14.82320624
3/5/2018,92.34,92.26,94.27,23901578,93.64,MSFT,3/5/2018,39.39899833,12.52086811,48.08013356,599,40.26654512,12.52086811
3/6/2018,94.34,92.941,94.49,22175776,93.32,MSFT,3/6/2018,38.80368098,10.12269939,51.07361963,652,42.66471384,10.12269939
3/7/2018,93.16,92.43,93.9406,26716127,93.86,MSFT,3/7/2018,46.56160458,11.31805158,42.12034384,698,46.56160458,16.41029451
3/8/2018,94.27,93.765,95.1,24861307,94.43,MSFT,3/8/2018,41.65554072,11.48197597,46.86248331,749,41.65554072,11.83207943
3/9/2018,95.29,95,96.54,36145524,96.54,MSFT,3/9/2018,44.22788606,10.34482759,45.42728636,667,44.22788606,12.130128
