date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
11/27/2017,152.06,151.62,152.49,3303663,151.98,IBM,11/27/2017,30.94536386,6.823849467,62.23078667,4411,30.94536386,7.533670822
11/28/2017,152.35,151.7,152.93,3915618,152.47,IBM,11/28/2017,35.45700604,5.538205288,59.00478867,4803,35.45700604,9.474024643
11/29/2017,152.81,152.17,153.61,4946634,153.55,IBM,11/29/2017,31.22797506,5.963675793,62.80834915,3689,31.22797506,6.095934668
11/30/2017,153.65,153.08,154.41,6254399,153.97,IBM,11/30/2017,25.55555556,4.12037037,70.32407407,2160,32.9390216,4.12037037
12/1/2017,154.4,152.9125,155.02,5526823,154.76,IBM,12/1/2017,28.39050132,5.910290237,65.69920844,3790,31.14910174,5.910290237
12/4/2017,155.67,155.07,156.8,4639109,156.46,IBM,12/4/2017,26.40586797,5.965770171,67.62836186,4090,31.0936218,5.965770171
12/5/2017,156.45,154.68,156.74,5042724,155.35,IBM,12/5/2017,35.86805556,6.840277778,57.29166667,5760,35.86805556,12.48921913
12/6/2017,155.69,154.09,156.22,3345712,154.1,IBM,12/6/2017,29.22701383,6.23270952,64.54027665,6145,30.82668245,6.23270952
12/7/2017,154.03,153.26,154.45,3768443,153.57,IBM,12/7/2017,27.79951556,4.937581517,67.26290293,5367,32.12181046,4.937581517
12/8/2017,153.94,153.55,155.03,3440847,154.81,IBM,12/8/2017,25.29427868,4.489460717,70.21626061,3653,32.56993127,4.489460717
12/11/2017,154.97,154.57,155.89,4068982,155.41,IBM,12/11/2017,28.02119421,6.928877114,65.04992867,4907,30.13051485,6.928877114
12/12/2017,155.2,155.16,157.85,6314835,156.74,IBM,12/12/2017,33.51978455,5.489952351,60.9902631,4827,33.51978455,7.440297276
12/13/2017,156.6,153.89,156.73,5624428,153.91,IBM,12/13/2017,35.00904886,4.524431932,60.4665192,4973,35.00904886,6.998520757
12/14/2017,154.5,153.7,155.11,4623845,154,IBM,12/14/2017,25.53819444,4.618055556,69.84375,5760,32.44133641,4.618055556
12/15/2017,153.75,152.03,153.8,10469312,152.5,IBM,12/15/2017,26.07305936,5,68.92694064,4380,32.05939198,5
12/18/2017,153.41,153.21,154.18,5054265,153.33,IBM,12/18/2017,20.52580331,4.381694255,75.09250243,5135,32.67769771,4.381694255
12/19/2017,154.135,153.09,154.17,4111495,153.23,IBM,12/19/2017,27.77260019,5.987884436,66.23951538,4292,31.07150754,5.987884436
12/20/2017,153.65,152.78,153.89,3771425,152.95,IBM,12/20/2017,30.58886224,8.95283773,60.45830003,3753,30.58886224,11.43514573
12/21/2017,153.17,151.49,153.46,4126632,151.5,IBM,12/21/2017,30.98375728,7.753600981,61.26264174,3263,30.98375728,9.431567266
12/22/2017,151.71,151.5,153,2982114,152.5,IBM,12/22/2017,31.97628458,7.747035573,60.27667984,2530,31.97628458,10.41096376
12/26/2017,152.51,152.5,153.86,2477240,152.83,IBM,12/26/2017,40.93416697,6.178742185,52.88709084,2719,40.93416697,16.23225937
12/27/2017,152.95,152.61,153.18,2116522,153.13,IBM,12/27/2017,33.28125,6.6796875,60.0390625,2560,33.28125,9.581233025
12/28/2017,153.2,153.2,154.12,2669076,154.04,IBM,12/28/2017,30.87304935,6.874736398,62.25221426,2371,30.87304935,7.563130163
12/29/2017,154.17,153.415,154.72,3310894,153.42,IBM,12/29/2017,36.56626506,5.060240964,58.37349398,1660,36.56626506,9.627355009
1/2/2018,154.5,153.54,154.81,4195225,154.25,IBM,12/29/2017,36.56626506,5.060240964,58.37349398,1660,36.56626506,9.627355009
1/3/2018,157.34,156.33,159.81,9439063,158.49,IBM,1/3/2018,36,7.428571429,56.57142857,175,36,13.79775088
1/4/2018,159.65,159.37,162.3237,7363843,161.7,IBM,1/4/2018,32.64027343,5.582455141,61.77727143,3511,32.64027343,6.745791736
1/5/2018,162.44,161.101,162.9,5162075,162.49,IBM,1/5/2018,31.25770654,6.041923551,62.70036991,3244,31.25770654,6.282161666
1/8/2018,162.66,161.701,163.905,5101023,163.47,IBM,1/8/2018,35.92258749,10.04772004,54.02969247,3772,35.92258749,18.9586356
1/9/2018,163.9,163.06,164.53,4333418,163.83,IBM,1/9/2018,34.63203463,8.354978355,57.01298701,4620,34.63203463,14.28259937
1/10/2018,162.91,162.5,164.33,4150836,164.18,IBM,1/10/2018,31.99530516,7.136150235,60.8685446,4260,31.99530516,9.20821366
1/11/2018,164.8,163.3,164.94,3783614,164.2,IBM,1/11/2018,29.18280008,7.153046668,63.66415325,4907,29.9063453,7.153046668
1/12/2018,164.02,163.03,164.74,5007254,163.14,IBM,1/12/2018,31.37865007,9.717568214,58.90378171,4178,31.37865007,13.75439453
1/16/2018,165.1,163.35,165.29,7588202,163.85,IBM,1/16/2018,30.86003373,5.311973019,63.82799325,7116,31.74741895,5.311973019
