date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
11/20/2017,35.38,35.265,35.45,11809132,35.35,PFE,11/20/2017,32.41758242,2.747252747,64.83516484,182,32.41758242,2.874014232
11/21/2017,35.4,35.38,35.73,12084293,35.54,PFE,11/21/2017,28.39506173,4.938271605,66.66666667,162,30.09980207,4.938271605
11/22/2017,35.45,35.32,35.5,10298174,35.43,PFE,11/22/2017,28.22580645,4.032258065,67.74193548,124,31.0058156,4.032258065
11/24/2017,35.51,35.37,35.56,6397307,35.49,PFE,11/24/2017,22.60869565,6.086956522,71.30434783,115,28.95111715,6.086956522
11/27/2017,35.52,35.38,35.65,9991179,35.49,PFE,11/27/2017,24.79338843,4.132231405,71.07438017,121,30.90584227,4.132231405
11/28/2017,35.59,35.52,35.89,12682149,35.85,PFE,11/28/2017,24.73867596,8.710801394,66.55052265,287,26.32727228,8.710801394
11/29/2017,35.94,35.875,36.41,15174734,36.21,PFE,11/29/2017,29.29936306,7.006369427,63.69426752,157,29.29936306,8.274028232
11/30/2017,36.21,36.08,36.48,21756773,36.26,PFE,11/30/2017,17.36842105,4.210526316,78.42105263,190,30.82754735,4.210526316
12/1/2017,36.29,36.01,36.5,18178648,36.35,PFE,12/1/2017,16.22418879,5.014749263,78.76106195,339,30.02332441,5.014749263
12/4/2017,36.49,36.05,36.62,13716972,36.06,PFE,12/4/2017,21.88841202,3.862660944,74.24892704,233,31.17541273,3.862660944
12/5/2017,36.12,35.51,36.185,22235224,35.63,PFE,12/5/2017,23.96313364,4.147465438,71.88940092,217,30.89060823,4.147465438
12/6/2017,35.69,35.51,35.88,17049466,35.56,PFE,12/6/2017,25.74257426,2.475247525,71.78217822,202,32.56282615,2.475247525
12/7/2017,35.56,35.15,35.64,15761894,35.5,PFE,12/7/2017,33.78378378,5.405405405,60.81081081,222,33.78378378,9.55652092
12/8/2017,35.32,35.32,35.77,14580055,35.74,PFE,12/8/2017,27.06422018,4.587155963,68.34862385,218,30.4509177,4.587155963
12/11/2017,35.79,35.69,36.26,13719146,36.21,PFE,12/11/2017,36.39575972,6.713780919,56.89045936,283,36.39575972,14.78524788
12/12/2017,36.36,36.25,36.82,21907784,36.58,PFE,12/12/2017,32.61802575,4.291845494,63.09012876,233,32.61802575,6.163643059
12/13/2017,36.57,36.47,36.8,15678542,36.64,PFE,12/13/2017,40.37558685,5.633802817,53.99061033,213,40.37558685,16.60511881
12/14/2017,36.66,36.34,36.89,14603725,36.46,PFE,12/14/2017,38.75968992,10.07751938,51.1627907,258,38.75968992,23.87665501
12/15/2017,36.81,36.71,37.225,35613216,37.2,PFE,12/15/2017,34.64285714,3.928571429,61.42857143,280,34.64285714,7.461926324
12/18/2017,37.16,37.06,37.35,16602604,37.13,PFE,12/18/2017,29.05982906,3.846153846,67.09401709,234,31.19191982,3.846153846
12/19/2017,37.17,36.88,37.23,13816019,36.94,PFE,12/19/2017,24.77477477,4.054054054,71.17117117,222,30.98401961,4.054054054
12/20/2017,36.98,36.425,37.14,14288514,36.46,PFE,12/20/2017,23.95209581,5.988023952,70.05988024,167,29.05004972,5.988023952
12/21/2017,36.585,36.19,36.6,14577781,36.24,PFE,12/21/2017,34.76190476,5.714285714,59.52380952,210,34.76190476,11.15240252
12/22/2017,36.26,36.05,36.38,8575461,36.14,PFE,12/22/2017,33.51955307,4.469273743,62.01117318,179,33.51955307,7.420026888
12/26/2017,36.09,35.95,36.27,10885234,36.21,PFE,12/26/2017,28.46153846,2.307692308,69.23076923,130,32.73038137,2.307692308
12/27/2017,36.31,36.23,36.46,8132093,36.33,PFE,12/27/2017,35.44973545,1.587301587,62.96296296,189,35.44973545,3.586264952
12/28/2017,36.36,36.25,36.53,6574788,36.37,PFE,12/28/2017,27.55905512,5.511811024,66.92913386,127,29.52626265,5.511811024
12/29/2017,36.23,36.22,36.49,11337557,36.22,PFE,12/29/2017,31.13772455,2.994011976,65.86826347,167,32.04406169,2.994011976
1/2/2018,36.38,36.24,36.515,14503068,36.44,PFE,1/2/2018,28.46715328,3.649635036,67.88321168,137,31.38843863,3.649635036
1/3/2018,36.45,36.23,36.77,13453369,36.71,PFE,1/3/2018,34.65346535,5.940594059,59.40594059,202,34.65346535,11.49657979
1/4/2018,36.71,36.6,36.915,12350187,36.79,PFE,1/4/2018,29.54545455,6.818181818,63.63636364,176,29.54545455,8.143744503
1/5/2018,36.82,36.61,36.88,12380571,36.86,PFE,1/5/2018,36.4640884,3.867403315,59.66850829,181,36.4640884,9.16082135
1/8/2018,36.72,36.33,36.8,18908870,36.45,PFE,1/8/2018,28.08988764,6.460674157,65.4494382,356,28.57739951,6.460674157
1/9/2018,36.44,36.36,36.637,15983207,36.41,PFE,1/9/2018,29.28176796,6.077348066,64.64088398,181,29.28176796,6.398390411
1/10/2018,36.34,36.31,36.61,17771542,36.47,PFE,1/10/2018,34.85714286,12,53.14285714,175,34.85714286,23.81906919
1/11/2018,36.64,36.42,36.7,14311784,36.56,PFE,1/11/2018,24.43181818,5.681818182,69.88636364,176,29.35625549,5.681818182
1/12/2018,36.63,36.46,36.8,19179718,36.54,PFE,1/12/2018,26.14379085,9.150326797,64.70588235,153,26.14379085,9.406370772
1/16/2018,36.57,36.47,36.98,28958631,36.6,PFE,1/16/2018,27.68361582,3.389830508,68.92655367,177,31.64824316,3.389830508
1/17/2018,36.82,36.765,37.37,24002568,37.18,PFE,1/17/2018,30.68181818,7.386363636,61.93181818,176,30.68181818,10.41647178
1/18/2018,37.17,36.7,37.17,18037384,36.99,PFE,1/18/2018,32.55813953,3.488372093,63.95348837,172,32.55813953,4.496810048
1/19/2018,37.19,36.5,37.28,29393623,36.94,PFE,1/19/2018,35.94771242,5.882352941,58.16993464,153,35.94771242,12.67434463
1/22/2018,36.89,36.73,37.07,19334682,36.93,PFE,1/22/2018,29.47976879,4.046242775,66.47398844,173,30.9918309,4.046242775
1/23/2018,36.82,36.54,37.08,17330718,36.82,PFE,1/23/2018,34.59459459,4.864864865,60.54054054,185,34.59459459,9.28625065
1/24/2018,36.99,36.731,37.0701,17552493,36.93,PFE,1/24/2018,27.86885246,7.650273224,64.48087432,183,27.86885246,8.131325229
1/25/2018,36.97,36.9,37.34,18004402,37.23,PFE,1/25/2018,18.6746988,7.228915663,74.09638554,166,27.80915801,7.228915663
1/26/2018,37.3,37.3,39.09,47945259,39.01,PFE,1/26/2018,35.17241379,6.551724138,58.27586207,290,35.17241379,13.23778839
1/29/2018,39,38.77,39.43,34129581,39.02,PFE,1/29/2018,28.14814815,6.666666667,65.18518519,270,28.37140701,6.666666667
1/30/2018,38.21,37.35,38.75,45536133,37.8,PFE,1/30/2018,27.34375,11.1328125,61.5234375,512,27.34375,14.57130133
1/31/2018,37.92,36.83,37.99,33557634,37.04,PFE,1/31/2018,20,8.8,71.2,250,26.23807367,8.8
2/1/2018,36.61,36.61,37.395,28156287,36.83,PFE,2/1/2018,21.46892655,7.344632768,71.18644068,177,27.6934409,7.344632768
2/2/2018,36.6,36.51,37.25,24115126,36.61,PFE,2/2/2018,22.59887006,9.039548023,68.36158192,177,25.99852565,9.039548023
2/5/2018,36.48,34,36.7,38582968,34.67,PFE,2/5/2018,21.22905028,8.938547486,69.83240223,179,26.09952618,8.938547486
2/6/2018,34.16,34,35.475,53075673,35.28,PFE,2/6/2018,23.60248447,6.211180124,70.1863354,161,28.82689354,6.211180124
2/7/2018,35.13,34.97,35.65,29258017,34.98,PFE,2/7/2018,28.94736842,8.552631579,62.5,152,28.94736842,11.0145579
2/8/2018,35,33.6,35.17,43297480,33.63,PFE,2/8/2018,23.56687898,10.82802548,65.60509554,157,24.21004819,10.82802548
2/9/2018,34.19,33.2,34.43,47199889,34.16,PFE,2/9/2018,20.12578616,8.176100629,71.69811321,159,26.86197304,8.176100629
2/12/2018,34.45,34.0285,34.87,36529559,34.66,PFE,2/12/2018,32.29166667,3.645833333,64.0625,192,32.29166667,4.545259658
2/13/2018,34.57,34.41,35.03,19710952,34.94,PFE,2/13/2018,28.27586207,8.275862069,63.44827586,145,28.27586207,9.789512534
2/14/2018,34.7,34.56,35.34,23190882,35.19,PFE,2/14/2018,29.13907285,3.973509934,66.88741722,151,31.06456374,3.973509934
2/15/2018,35.37,35.08,35.73,21310022,35.71,PFE,2/15/2018,27.86885246,11.47540984,60.6557377,183,27.86885246,15.78159847
2/16/2018,35.76,35.68,36.66,25666834,36.26,PFE,2/16/2018,30.63583815,8.670520231,60.69364162,173,30.63583815,12.93880494
2/20/2018,36.02,35.88,36.4927,25618984,36.01,PFE,2/20/2018,30.20134228,5.369127517,64.4295302,149,30.20134228,5.901523642
2/21/2018,35.97,35.73,36.59,23958191,35.76,PFE,2/21/2018,30.28169014,7.042253521,62.67605634,142,30.28169014,9.328123506
2/22/2018,35.87,35.61,36.15,21847539,35.74,PFE,2/22/2018,30.56994819,7.25388601,62.1761658,193,30.56994819,10.03964654
2/23/2018,35.93,35.83,36.3,15998170,36.26,PFE,2/23/2018,34.59459459,4.864864865,60.54054054,185,34.59459459,9.28625065
2/26/2018,36.29,36.21,37.21,23105652,37.09,PFE,2/26/2018,25.45454545,7.272727273,67.27272727,165,27.76534639,7.272727273
2/27/2018,37.07,36.74,37.235,22255522,36.8,PFE,2/27/2018,25.14619883,9.356725146,65.49707602,171,25.68134852,9.356725146
2/28/2018,37.03,36.31,37.28,26246531,36.31,PFE,2/28/2018,30.35714286,6.547619048,63.0952381,168,30.35714286,8.414307273
3/1/2018,36.12,35.195,36.2693,28731400,35.63,PFE,3/1/2018,30.34482759,2.75862069,66.89655172,145,32.27945299,2.75862069
3/2/2018,35.55,35.4,36.07,21130333,35.95,PFE,3/2/2018,32.14285714,5.102040816,62.75510204,196,32.14285714,7.308865101
3/5/2018,35.82,35.77,36.28,21176053,36.12,PFE,3/5/2018,26.78571429,7.142857143,66.07142857,168,27.89521653,7.142857143
3/6/2018,36.24,35.75,36.24,17077142,35.88,PFE,3/6/2018,30.24691358,7.407407407,62.34567901,162,30.24691358,10.02365472
3/7/2018,35.6,35.55,36.08,22239404,35.93,PFE,3/7/2018,24.72527473,6.593406593,68.68131868,182,28.44466708,6.593406593
3/8/2018,35.99,35.93,36.5,19416679,36.5,PFE,3/8/2018,24.04371585,4.371584699,71.58469945,183,30.66648897,4.371584699
3/9/2018,36.75,36.02,37.3,19761851,37.2,PFE,3/9/2018,24.04371585,4.371584699,71.58469945,183,30.66648897,4.371584699
